"","Study_ID","Author_year","Publication_year","Country_firstAuthor","Effect_ID","Species_common","Species_Scientific","Weight_sample_g","PFAS_type","linear_total","Choice_of_9","Cooking_method","Cooking_Category","Comments_cooking","Temperature_in_Celsius","Length_cooking_time_in_s","Water","Oil","Oil_type","Volume_liquid_ml","Cohort_ID","Cohort_comment","Nc","Pooled_Nc","Unit_PFAS_conc","Mc","Mc_comment","Sc","sd","Sc_technical_biological","Ne","Pooled_Ne","Me","Me_comment","Se","Se_technical_biological","If_technical_how_many","Unit_LOD_LOQ","LOD","LOQ","Design","DataSource","Raw_data_provided","General_comments","checked"
"199","F007","Kim_2020",2020,"Korea","E202","Mackerel","Scomber japonicus",100,"PFOA",NA,"Yes","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,"We assumed the lowest value (0.02) for LOD.","ML"
"200","F007","Kim_2020",2020,"Korea","E203","Mackerel","Scomber japonicus",100,"PFOA",NA,"Yes","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.11,"NA",0,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"201","F007","Kim_2020",2020,"Korea","E204","Mackerel","Scomber japonicus",100,"PFOA",NA,"Yes","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"NA",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"202","F007","Kim_2020",2020,"Korea","E205","Mackerel","Scomber japonicus",100,"PFOA",NA,"Yes","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.09,"NA",0.06,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"203","F007","Kim_2020",2020,"Korea","E206","Mackerel","Scomber japonicus",100,"PFBA",NA,"No","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.16,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"204","F007","Kim_2020",2020,"Korea","E207","Mackerel","Scomber japonicus",100,"PFBA",NA,"No","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.16,"NA",0.01,"sd","technical",10,"1",0.13,"NA",0.04,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"205","F007","Kim_2020",2020,"Korea","E208","Mackerel","Scomber japonicus",100,"PFBA",NA,"No","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.16,"NA",0.01,"sd","technical",10,"1",0.14,"NA",0.01,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"206","F007","Kim_2020",2020,"Korea","E209","Mackerel","Scomber japonicus",100,"PFBA",NA,"No","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.16,"NA",0.01,"sd","technical",10,"1",0.09,"NA",0,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"207","F007","Kim_2020",2020,"Korea","E210","Mackerel","Scomber japonicus",100,"PFHpA",NA,"No","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"208","F007","Kim_2020",2020,"Korea","E211","Mackerel","Scomber japonicus",100,"PFHpA",NA,"No","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"209","F007","Kim_2020",2020,"Korea","E212","Mackerel","Scomber japonicus",100,"PFHpA",NA,"No","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"210","F007","Kim_2020",2020,"Korea","E213","Mackerel","Scomber japonicus",100,"PFHpA",NA,"No","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.07,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"211","F007","Kim_2020",2020,"Korea","E214","Mackerel","Scomber japonicus",100,"PFDoDA",NA,"No","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.02,"NA",0.01,"sd","technical",10,"1",0.02,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"212","F007","Kim_2020",2020,"Korea","E215","Mackerel","Scomber japonicus",100,"PFDoDA",NA,"No","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.02,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"213","F007","Kim_2020",2020,"Korea","E216","Mackerel","Scomber japonicus",100,"PFDoDA",NA,"No","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.02,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"214","F007","Kim_2020",2020,"Korea","E217","Mackerel","Scomber japonicus",100,"PFDoDA",NA,"No","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.02,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"215","F007","Kim_2020",2020,"Korea","E218","Mackerel","Scomber japonicus",100,"PFTrDA",NA,"No","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.08,"NA",0.01,"sd","technical",10,"1",0.05,"NA",0,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"216","F007","Kim_2020",2020,"Korea","E219","Mackerel","Scomber japonicus",100,"PFTrDA",NA,"No","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.08,"NA",0.01,"sd","technical",10,"1",0.06,"NA",0.02,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"217","F007","Kim_2020",2020,"Korea","E220","Mackerel","Scomber japonicus",100,"PFTrDA",NA,"No","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.08,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"218","F007","Kim_2020",2020,"Korea","E221","Mackerel","Scomber japonicus",100,"PFTrDA",NA,"No","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.08,"NA",0.01,"sd","technical",10,"1",0.06,"NA",0,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"219","F007","Kim_2020",2020,"Korea","E222","Mackerel","Scomber japonicus",100,"PFBS",NA,"Yes","Grilling","oil-based","NA",NA,360,"No","Yes","Not specified",5,"C030","NA",10,"1","ng/g",0.19,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"220","F007","Kim_2020",2020,"Korea","E223","Mackerel","Scomber japonicus",100,"PFBS",NA,"Yes","Braising","water-based","NA",100,1500,"Yes","No","NA",250,"C031","NA",10,"1","ng/g",0.19,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"221","F007","Kim_2020",2020,"Korea","E224","Mackerel","Scomber japonicus",100,"PFBS",NA,"Yes","Steaming","water-based","NA",100,900,"Yes","No","NA",250,"C032","NA",10,"1","ng/g",0.19,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"222","F007","Kim_2020",2020,"Korea","E225","Mackerel","Scomber japonicus",100,"PFBS",NA,"Yes","Frying","oil-based","NA",160,300,"No","Yes","Not specified",750,"C033","NA",10,"1","ng/g",0.19,"NA",0.01,"sd","technical",10,"1",NA,"LOD",NA,"technical","Not specified","ng/g","0.02 to 0.09","0.08 to 0.27","Shared control","Table 2",NA,NA,NA
"223","F008","Luo_2019",2019,"Korea","E226","Fish cake","?",200,"PFOA",NA,"Yes","Blanching","water-based","NA",100,5,"Yes","No","NA",NA,"C034","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.17,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,"ML"
"224","F008","Luo_2019",2019,"Korea","E227","Fish cake","?",200,"PFOA",NA,"Yes","Blanching","water-based","NA",100,10,"Yes","No","NA",NA,"C035","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.16,"NA",0.02,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"225","F008","Luo_2019",2019,"Korea","E228","Fish cake","?",200,"PFOA",NA,"Yes","Blanching","water-based","NA",100,20,"Yes","No","NA",NA,"C036","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.19,"NA",0.02,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"226","F008","Luo_2019",2019,"Korea","E229","Fish cake","?",200,"PFOA",NA,"Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",600,"C037","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.06,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"227","F008","Luo_2019",2019,"Korea","E230","Fish cake","?",200,"PFOA",NA,"Yes","Frying","oil-based","NA",200,90,"Yes","No","NA",500,"C038","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.06,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"228","F008","Luo_2019",2019,"Korea","E231","Fish cake","?",100,"PFOA",NA,"Yes","Stir-frying","oil-based","NA",NA,180,"No","Yes","soybean oil",NA,"C039","NA",1,"1","ng/g",0.2,"NA",0.07,"sd","technical",1,"1",0.07,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"229","F008","Luo_2019",2019,"Korea","E232","Fish cake","?",200,"PFOS",NA,"Yes","Blanching","water-based","NA",100,5,"Yes","No","NA",NA,"C034","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",1.19,"NA",0.07,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"230","F008","Luo_2019",2019,"Korea","E233","Fish cake","?",200,"PFOS",NA,"Yes","Blanching","water-based","NA",100,10,"Yes","No","NA",NA,"C035","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",0.94,"NA",0.07,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"231","F008","Luo_2019",2019,"Korea","E234","Fish cake","?",200,"PFOS",NA,"Yes","Blanching","water-based","NA",100,20,"Yes","No","NA",NA,"C036","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",0.87,"NA",0.08,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"232","F008","Luo_2019",2019,"Korea","E235","Fish cake","?",200,"PFOS",NA,"Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",600,"C037","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",0.93,"NA",0.02,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"233","F008","Luo_2019",2019,"Korea","E236","Fish cake","?",200,"PFOS",NA,"Yes","Frying","oil-based","NA",200,90,"Yes","No","NA",500,"C038","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",1.16,"NA",0.11,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"234","F008","Luo_2019",2019,"Korea","E237","Fish cake","?",100,"PFOS",NA,"Yes","Stir-frying","oil-based","NA",NA,180,"No","Yes","soybean oil",NA,"C039","NA",1,"1","ng/g",1.29,"NA",0.15,"sd","technical",1,"1",1.15,"NA",0.13,"technical",NA,"ng/g","0.07","0.07","Shared control","Table 2",NA,NA,NA
"235","F008","Luo_2019",2019,"Korea","E238","Fish cake","?",200,"PFBA",NA,"No","Blanching","water-based","NA",100,5,"Yes","No","NA",NA,"C034","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.08,"NA",0.07,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"236","F008","Luo_2019",2019,"Korea","E239","Fish cake","?",200,"PFBA",NA,"No","Blanching","water-based","NA",100,10,"Yes","No","NA",NA,"C035","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.11,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"237","F008","Luo_2019",2019,"Korea","E240","Fish cake","?",200,"PFBA",NA,"No","Blanching","water-based","NA",100,20,"Yes","No","NA",NA,"C036","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.23,"NA",0.16,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"238","F008","Luo_2019",2019,"Korea","E241","Fish cake","?",200,"PFBA",NA,"No","Boiling","water-based","NA",100,1200,"Yes","No","NA",600,"C037","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.05,"NA",0.02,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"239","F008","Luo_2019",2019,"Korea","E242","Fish cake","?",200,"PFBA",NA,"No","Frying","oil-based","NA",200,90,"Yes","No","NA",500,"C038","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.07,"NA",0,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"240","F008","Luo_2019",2019,"Korea","E243","Fish cake","?",100,"PFBA",NA,"No","Stir-frying","oil-based","NA",NA,180,"No","Yes","soybean oil",NA,"C039","NA",1,"1","ng/g",0.06,"NA",0.02,"sd","technical",1,"1",0.1,"NA",0.01,"technical",NA,"ng/g","0.06","0.19","Shared control","Table 2",NA,NA,NA
"241","F008","Luo_2019",2019,"Korea","E244","Fish cake","?",200,"PFPeA",NA,"No","Blanching","water-based","NA",100,5,"Yes","No","NA",NA,"C034","NA",1,"1","ng/g",0.13,"NA",0.01,"sd","technical",1,"1",0.12,"NA",0.02,"technical",NA,"ng/g","0.05","0.14","Shared control","Table 2",NA,NA,NA
"242","F008","Luo_2019",2019,"Korea","E245","Fish cake","?",200,"PFPeA",NA,"No","Blanching","water-based","NA",100,10,"Yes","No","NA",NA,"C035","NA",1,"1","ng/g",0.13,"NA",0.01,"sd","technical",1,"1",0.05,"LOD",0,"technical",NA,"ng/g","0.05","0.14","Shared control","Table 2",NA,NA,NA
"243","F008","Luo_2019",2019,"Korea","E246","Fish cake","?",200,"PFPeA",NA,"No","Blanching","water-based","NA",100,20,"Yes","No","NA",NA,"C036","NA",1,"1","ng/g",0.13,"NA",0.01,"sd","technical",1,"1",0.05,"LOD",0,"technical",NA,"ng/g","0.05","0.14","Shared control","Table 2",NA,NA,NA
